job_id,job_title,salary_usd,salary_currency,employment_type,company_location,company_size,employee_residence,remote_ratio,required_skills,education_required,years_experience,industry,posting_date,application_deadline,benefits_score,company_name,has_python,has_AWS,days_until_deadline,salary_bucket
AI06244,Nlp Engineer,173812,USD,Contract,Israel,L,Israel,100,"R, Data Visualization, Azure",Master,11,Education,2024-01-29,2024-03-11,7.3,Ai Innovations,False,False,42,High
AI08094,Head Of Ai,173728,EUR,Full Time,France,L,South Korea,0,"GCP, Data Visualization, Kubernetes",Master,12,Manufacturing,2025-04-26,2025-05-20,5.5,Ai Innovations,False,False,24,High
AI10578,Ai Software Engineer,173669,EUR,FT,Germany,L,Germany,100,"Python, Mathematics, GCP, Linux, Scala",PhD,18,Manufacturing,2025-01-17,2025-02-19,8.1,Ai Innovations,True,False,33,High
AI06517,Ai Product Manager,173299,USD,Contract,Switzerland,L,Switzerland,0,"SQL, Data Visualization, PyTorch",Associate,3,Finance,2025-04-06,2025-06-06,5.5,Ai Innovations,False,False,61,High
AI10966,Autonomous Systems Engineer,173202,EUR,Full Time,Netherlands,S,Netherlands,50,"Python, Tableau, Hadoop, Kubernetes",Bachelor,17,Gaming,2024-08-19,2024-10-24,9.9,Ai Innovations,True,False,66,High
AI08179,Ai Specialist,172475,USD,FT,Switzerland,M,Switzerland,100,"SQL, Docker, Computer Vision, GCP",Associate,7,Technology,2024-02-06,2024-04-01,8.0,Ai Innovations,False,False,55,High
AI13841,Data Engineer,172216,USD,Full Time,Austria,L,Austria,0,"Python, R, TensorFlow, Kubernetes",Bachelor,18,Retail,2025-03-31,2025-05-05,8.0,Ai Innovations,True,False,35,High
AI03559,Ai Architect,171974,EUR,Contract,France,S,France,0,"Docker, NLP, Git, Computer Vision, Azure",Master,18,Government,2024-05-17,2024-07-13,9.7,Ai Innovations,False,False,57,High
AI01517,Computer Vision Engineer,171699,USD,Full Time,Norway,L,Norway,100,"PyTorch, Linux, Kubernetes, AWS, Docker",Master,8,Media,2024-04-06,2024-04-23,6.3,Ai Innovations,False,False,17,High
AI05983,Principal Data Scientist,171341,USD,Part Time,Austria,L,United Kingdom,50,"Linux, R, Kubernetes",Master,17,Finance,2024-11-11,2024-12-04,5.3,Ai Innovations,False,False,23,High
AI02358,Data Analyst,170984,GBP,Full Time,United Kingdom,M,Israel,0,"Java, Kubernetes, Azure",Associate,16,Government,2024-09-25,2024-12-05,9.0,Ai Innovations,False,False,71,High
AI08767,Research Scientist,170834,USD,Contract,Denmark,S,South Korea,100,"Mathematics, Linux, Spark, Computer Vision",Master,5,Healthcare,2024-06-27,2024-07-21,9.9,Ai Innovations,False,False,24,High
AI03163,Ai Architect,170717,EUR,Part Time,Netherlands,M,Netherlands,0,"PyTorch, TensorFlow, MLOps",Master,18,Energy,2024-02-03,2024-04-09,6.9,Ai Innovations,False,False,66,High
AI08777,Autonomous Systems Engineer,169284,EUR,Full Time,France,S,France,0,"Deep Learning, NLP, Git, Hadoop",PhD,17,Media,2025-03-08,2025-04-12,7.5,Ai Innovations,False,False,35,High
AI05189,Ai Research Scientist,168019,USD,Full Time,Norway,S,Norway,100,"Python, Tableau, Linux, MLOps, Git",Master,6,Gaming,2025-01-05,2025-02-09,7.3,Ai Innovations,True,False,35,High
AI12773,Nlp Engineer,167758,USD,Part Time,Australia,M,Australia,0,"AWS, Kubernetes, NLP, SQL, Mathematics",Bachelor,10,Telecommunications,2024-08-12,2024-09-23,7.9,Ai Innovations,False,True,42,High
AI00289,Data Engineer,167401,USD,FT,Ireland,M,Canada,50,"Tableau, AWS, NLP, Scala",Bachelor,14,Manufacturing,2024-12-25,2025-02-01,8.5,Ai Innovations,False,False,38,High
AI11151,Machine Learning Engineer,166335,USD,Full Time,India,M,Austria,50,"Git, AWS, Linux, Tableau",PhD,19,Technology,2024-12-26,2025-02-24,5.5,Ai Innovations,False,False,60,High
AI10031,Ai Specialist,165860,USD,Full Time,Singapore,M,Singapore,100,"Python, TensorFlow, Git",Master,15,Energy,2024-04-06,2024-05-09,7.1,Ai Innovations,True,False,33,High
AI05511,Ml Ops Engineer,165160,USD,Contract,Denmark,S,Austria,0,"Hadoop, PyTorch, R, Spark, Git",Master,11,Government,2024-02-28,2024-04-24,7.2,Ai Innovations,False,False,56,High
AI10060,Head Of Ai,164788,USD,Part Time,South Korea,M,South Korea,100,"SQL, Kubernetes, Python",Bachelor,18,Healthcare,2024-02-22,2024-03-28,9.3,Ai Innovations,False,False,35,High
AI03543,Ai Product Manager,164096,USD,Contract,Norway,L,Norway,100,"GCP, PyTorch, Data Visualization, SQL",Bachelor,9,Energy,2024-06-13,2024-08-04,8.0,Ai Innovations,False,False,52,High
AI05669,Ml Ops Engineer,163289,EUR,Full Time,Netherlands,M,Switzerland,100,"Azure, Git, Python",Associate,18,Consulting,2024-03-05,2024-04-16,5.2,Ai Innovations,False,False,42,High
AI14271,Autonomous Systems Engineer,163170,USD,Contract,South Korea,M,South Korea,100,"Java, R, Statistics",Associate,18,Media,2024-04-29,2024-06-19,7.0,Ai Innovations,False,False,51,High
AI05504,Machine Learning Researcher,162535,USD,Part Time,Japan,M,Japan,0,"Java, Tableau, R",PhD,13,Gaming,2024-10-23,2024-12-20,5.2,Ai Innovations,False,False,58,High
AI14942,Ml Ops Engineer,162509,USD,Full Time,Australia,M,Australia,50,"Kubernetes, GCP, Statistics, Tableau",Master,12,Government,2025-02-27,2025-03-18,8.9,Ai Innovations,False,False,19,High
AI04098,Ai Research Scientist,162363,USD,Contract,Denmark,L,China,0,"Deep Learning, PyTorch, Mathematics, Docker, TensorFlow",Associate,4,Telecommunications,2024-02-06,2024-03-27,6.6,Ai Innovations,False,False,50,High
AI09799,Principal Data Scientist,162188,GBP,FT,United Kingdom,L,United Kingdom,50,"Hadoop, Kubernetes, PyTorch, Spark, Scala",Bachelor,5,Automotive,2024-09-22,2024-10-26,7.0,Ai Innovations,False,False,34,High
AI02294,Ai Product Manager,161838,USD,Contract,Finland,M,Finland,0,"MLOps, PyTorch, Linux, NLP",PhD,19,Automotive,2024-05-12,2024-06-04,6.7,Ai Innovations,False,False,23,High
AI03235,Ai Software Engineer,161339,USD,Full Time,United States,S,Canada,50,"Kubernetes, Statistics, Git",Associate,9,Retail,2024-04-03,2024-05-09,6.3,Ai Innovations,False,False,36,High
AI01714,Ml Ops Engineer,161115,USD,Full Time,Finland,M,Finland,0,"Mathematics, MLOps, GCP, R",Bachelor,13,Government,2024-12-13,2025-01-18,9.7,Ai Innovations,False,False,36,High
AI06664,Robotics Engineer,160986,GBP,Part Time,United Kingdom,M,United Kingdom,100,"Git, Python, Kubernetes, Tableau",Master,7,Gaming,2024-06-02,2024-07-01,9.8,Ai Innovations,False,False,29,High
AI09858,Ai Specialist,160810,USD,Part Time,Norway,S,Norway,0,"Linux, Python, Tableau, AWS, Docker",Master,6,Retail,2024-11-19,2025-01-09,6.9,Ai Innovations,False,False,51,High
AI03282,Data Analyst,160736,USD,Part Time,Switzerland,L,Switzerland,0,"Git, SQL, Java",Bachelor,4,Retail,2024-02-17,2024-04-09,10.0,Ai Innovations,False,False,52,High
AI03349,Autonomous Systems Engineer,160641,GBP,FT,United Kingdom,S,United Kingdom,100,"Python, R, Scala, Deep Learning",Master,17,Retail,2024-10-14,2024-11-24,5.7,Ai Innovations,True,False,41,High
AI13183,Machine Learning Engineer,160550,GBP,Contract,United Kingdom,M,United Kingdom,50,"Hadoop, Scala, Tableau, Computer Vision, TensorFlow",Master,12,Finance,2024-02-24,2024-05-05,5.2,Ai Innovations,False,False,71,High
AI00526,Ai Specialist,159755,GBP,FT,United Kingdom,L,Singapore,50,"MLOps, PyTorch, Git",PhD,9,Gaming,2024-07-30,2024-09-28,8.7,Ai Innovations,False,False,60,High
AI09806,Data Analyst,158629,USD,Full Time,United States,S,India,0,"AWS, Java, Spark, Mathematics, Computer Vision",Master,8,Transportation,2024-05-25,2024-07-17,7.5,Ai Innovations,False,True,53,High
AI11611,Ai Architect,158394,USD,Contract,Sweden,S,Finland,0,"Data Visualization, Linux, SQL",Master,13,Finance,2024-02-04,2024-03-24,5.3,Ai Innovations,False,False,49,High
AI06176,Computer Vision Engineer,157880,USD,FT,Ireland,L,Ireland,100,"Hadoop, Scala, NLP, Mathematics",PhD,12,Energy,2025-03-01,2025-05-02,6.0,Ai Innovations,False,False,62,High
AI09612,Ai Research Scientist,157827,GBP,Full Time,United Kingdom,L,Canada,50,"MLOps, Git, GCP, Data Visualization",Master,6,Energy,2024-01-15,2024-02-06,6.7,Ai Innovations,False,False,22,High
AI07582,Machine Learning Researcher,157339,USD,FT,Japan,M,Japan,100,"Python, TensorFlow, Statistics, Mathematics, GCP",Bachelor,12,Consulting,2025-04-05,2025-05-10,8.7,Ai Innovations,True,False,35,High
AI11250,Autonomous Systems Engineer,157226,EUR,Full Time,Germany,L,Germany,50,"Linux, NLP, Git, GCP, Statistics",Master,5,Retail,2024-08-22,2024-10-13,6.4,Ai Innovations,False,False,52,High
AI14503,Ai Architect,157199,GBP,Contract,United Kingdom,M,United Kingdom,100,"Hadoop, SQL, R",Master,17,Real Estate,2024-10-03,2024-12-02,5.6,Ai Innovations,False,False,60,High
AI03153,Head Of Ai,157089,USD,Contract,Ireland,S,Ireland,0,"Git, Scala, Tableau, Azure, Hadoop",Bachelor,11,Finance,2024-07-14,2024-08-15,9.9,Ai Innovations,False,False,32,High
AI00979,Ai Product Manager,156933,USD,Part Time,Finland,M,United Kingdom,100,"SQL, Tableau, PyTorch, Computer Vision, AWS",Master,19,Gaming,2024-10-06,2024-10-22,6.5,Ai Innovations,False,False,16,High
AI07097,Data Engineer,156656,USD,Full Time,Australia,L,Australia,0,"Java, Scala, Python",Bachelor,8,Government,2024-04-03,2024-05-03,5.3,Ai Innovations,False,False,30,High
AI01400,Ai Architect,156172,USD,FT,Finland,S,Finland,100,"Kubernetes, Java, Azure, GCP",Associate,10,Consulting,2024-09-03,2024-10-01,8.2,Ai Innovations,False,False,28,High
AI07124,Data Scientist,156105,USD,Contract,Japan,S,Japan,50,"GCP, Linux, Data Visualization",Master,14,Government,2024-12-14,2025-02-08,5.7,Ai Innovations,False,False,56,High
AI01081,Ai Software Engineer,155932,GBP,Part Time,United Kingdom,S,United Kingdom,0,"Mathematics, TensorFlow, Scala, Deep Learning",PhD,11,Government,2024-12-12,2025-02-01,9.2,Ai Innovations,False,False,51,High
AI05702,Deep Learning Engineer,155572,USD,FT,United States,L,United States,50,"Spark, Scala, Java, Computer Vision, Azure",Master,8,Telecommunications,2024-09-13,2024-10-16,7.2,Ai Innovations,False,False,33,High
AI03554,Ai Specialist,155387,EUR,FT,Netherlands,L,Netherlands,100,"Scala, Python, Azure, Java",Bachelor,5,Education,2025-03-23,2025-04-21,8.5,Ai Innovations,False,False,29,High
AI06467,Ai Architect,154652,USD,FT,Canada,L,Canada,50,"Mathematics, R, Java",Associate,9,Manufacturing,2024-03-10,2024-03-25,8.3,Ai Innovations,False,False,15,High
AI02247,Machine Learning Engineer,154633,USD,Part Time,Sweden,L,Sweden,50,"Docker, PyTorch, GCP",Bachelor,9,Transportation,2024-05-25,2024-06-18,7.1,Ai Innovations,False,False,24,High
AI10529,Data Scientist,154313,GBP,Contract,United Kingdom,M,United Kingdom,50,"Azure, Docker, PyTorch, Git, Statistics",Master,5,Retail,2024-01-03,2024-01-18,9.7,Ai Innovations,False,False,15,High
AI07356,Data Engineer,154236,USD,Part Time,Denmark,M,Canada,0,"NLP, Python, Linux",Bachelor,6,Gaming,2024-09-27,2024-11-06,9.1,Ai Innovations,False,False,40,High
AI14847,Machine Learning Engineer,154191,USD,Full Time,Israel,L,Austria,100,"Kubernetes, GCP, Hadoop, Scala, Mathematics",Associate,13,Healthcare,2024-08-15,2024-09-12,5.7,Ai Innovations,False,False,28,High
AI13802,Principal Data Scientist,154102,GBP,Full Time,United Kingdom,M,United Kingdom,50,"Python, Mathematics, PyTorch, Computer Vision",Master,9,Technology,2024-05-28,2024-06-23,9.9,Ai Innovations,True,False,26,High
AI01759,Principal Data Scientist,153812,USD,Full Time,Denmark,L,Germany,100,"Tableau, Python, GCP, Statistics, Deep Learning",PhD,5,Energy,2024-07-13,2024-08-26,5.3,Ai Innovations,False,False,44,High
AI14319,Autonomous Systems Engineer,153237,USD,Full Time,Canada,L,Canada,0,"Computer Vision, Tableau, Data Visualization",PhD,6,Technology,2024-10-15,2024-12-14,9.3,Ai Innovations,False,False,60,High
AI09419,Nlp Engineer,152870,USD,Contract,South Korea,S,South Korea,0,"Scala, Java, Python, Hadoop",Master,15,Healthcare,2025-02-18,2025-03-22,5.8,Ai Innovations,False,False,32,High
AI06863,Nlp Engineer,152491,USD,Full Time,Israel,S,Israel,100,"TensorFlow, MLOps, Scala, Computer Vision",Master,16,Consulting,2024-03-30,2024-04-29,6.4,Ai Innovations,False,False,30,High
AI04389,Ai Research Scientist,152444,EUR,Full Time,France,L,Austria,100,"NLP, Linux, SQL, AWS, Mathematics",Bachelor,5,Consulting,2025-01-20,2025-03-22,7.7,Ai Innovations,False,False,61,High
AI01939,Ai Architect,152384,USD,Part Time,Singapore,L,Australia,50,"PyTorch, Python, R",Master,9,Technology,2025-03-01,2025-05-05,9.4,Ai Innovations,False,False,65,High
AI10091,Machine Learning Engineer,152179,USD,FT,China,L,China,0,"Azure, Docker, Computer Vision",Bachelor,17,Education,2024-08-16,2024-09-17,9.8,Ai Innovations,False,False,32,High
AI00089,Principal Data Scientist,152118,EUR,Full Time,France,M,France,50,"Spark, SQL, Python, Mathematics, Linux",Master,11,Automotive,2024-05-20,2024-07-14,6.9,Ai Innovations,False,False,55,High
AI05352,Ml Ops Engineer,152102,USD,Full Time,Finland,S,United Kingdom,0,"GCP, Kubernetes, Data Visualization, Scala",Bachelor,15,Automotive,2024-11-08,2024-12-27,5.7,Ai Innovations,False,False,49,High
AI07355,Head Of Ai,151865,USD,FT,Finland,M,Finland,100,"Kubernetes, Java, Tableau, Scala",Bachelor,17,Energy,2025-02-27,2025-03-28,7.7,Ai Innovations,False,False,29,High
AI10538,Data Analyst,151828,USD,Contract,South Korea,S,South Korea,100,"Git, Python, Deep Learning",Bachelor,17,Telecommunications,2024-09-27,2024-11-26,9.9,Ai Innovations,False,False,60,High
AI09831,Nlp Engineer,151234,EUR,Full Time,France,L,Germany,0,"Statistics, Data Visualization, Kubernetes",Associate,5,Healthcare,2024-12-22,2025-02-28,9.2,Ai Innovations,False,False,68,High
AI06966,Robotics Engineer,151030,USD,Full Time,Japan,S,Japan,0,"NLP, Linux, Spark, TensorFlow, R",Bachelor,18,Media,2024-10-22,2024-12-10,8.6,Ai Innovations,False,False,49,High
AI07655,Ai Product Manager,150919,USD,FT,Finland,M,Israel,0,"Linux, Deep Learning, Scala",Bachelor,19,Technology,2025-03-16,2025-04-18,9.0,Ai Innovations,False,False,33,High
AI08440,Ai Specialist,150769,USD,Part Time,Sweden,L,Denmark,100,"GCP, Deep Learning, MLOps, Docker, Linux",PhD,6,Transportation,2024-10-26,2024-12-28,6.4,Ai Innovations,False,False,63,High
AI13011,Principal Data Scientist,150258,GBP,FT,United Kingdom,L,United Kingdom,50,"Data Visualization, R, Java, Hadoop",Associate,9,Government,2024-02-17,2024-04-21,5.1,Ai Innovations,False,False,64,High
AI01314,Machine Learning Engineer,149802,USD,Full Time,Canada,L,Canada,50,"PyTorch, R, Java, Data Visualization",Associate,9,Telecommunications,2024-11-10,2024-11-25,9.3,Ai Innovations,False,False,15,High
AI10033,Head Of Ai,149413,USD,FT,China,M,China,0,"Python, Java, GCP, MLOps",Master,12,Manufacturing,2025-02-10,2025-02-27,6.2,Ai Innovations,True,False,17,High
AI13077,Deep Learning Engineer,149346,USD,Part Time,Israel,M,Australia,50,"Java, Mathematics, Spark, Linux",PhD,19,Finance,2024-04-10,2024-06-13,7.5,Ai Innovations,False,False,64,High
AI09143,Head Of Ai,149281,USD,Contract,United States,L,United States,0,"Kubernetes, Spark, MLOps",Associate,2,Government,2025-01-08,2025-03-10,5.4,Ai Innovations,False,False,61,High
AI02486,Robotics Engineer,148874,USD,Part Time,Austria,L,Austria,0,"Computer Vision, MLOps, Scala, Java, R",PhD,18,Retail,2024-12-27,2025-01-23,7.4,Ai Innovations,False,False,27,High
AI00655,Ai Software Engineer,148341,USD,Full Time,Denmark,L,Denmark,100,"R, Java, Tableau, Data Visualization",Bachelor,4,Real Estate,2024-04-09,2024-04-30,9.6,Ai Innovations,False,False,21,High
AI14669,Ai Specialist,148340,EUR,Full Time,Germany,L,Germany,0,"Python, Kubernetes, AWS",Bachelor,7,Retail,2024-01-25,2024-03-07,6.9,Ai Innovations,True,False,42,High
AI11093,Ai Consultant,147973,USD,Part Time,Japan,S,Japan,0,"Java, Hadoop, Tableau, Computer Vision, Deep Learning",Associate,14,Manufacturing,2024-12-10,2025-02-05,7.7,Ai Innovations,False,False,57,High
AI02735,Deep Learning Engineer,147766,USD,FT,India,L,Canada,50,"MLOps, Tableau, Python",Master,16,Healthcare,2025-03-03,2025-03-25,5.6,Ai Innovations,False,False,22,High
AI04270,Ai Specialist,147669,USD,Contract,Finland,M,Finland,0,"Linux, Data Visualization, NLP, GCP, Docker",Master,11,Finance,2024-11-08,2024-12-27,5.4,Ai Innovations,False,False,49,High
AI08635,Ai Software Engineer,147012,USD,Full Time,Israel,S,Israel,50,"Linux, Statistics, Mathematics",Associate,13,Transportation,2024-07-31,2024-10-01,9.8,Ai Innovations,False,False,62,High
AI14832,Machine Learning Researcher,146969,EUR,Contract,Germany,L,Germany,100,"Azure, Scala, GCP, Java, Spark",Master,5,Finance,2025-01-12,2025-02-18,6.6,Ai Innovations,False,False,37,High
AI09177,Ai Architect,146917,USD,Part Time,Denmark,M,China,0,"R, Kubernetes, Statistics, NLP",Associate,9,Transportation,2024-05-28,2024-08-08,9.1,Ai Innovations,False,False,72,High
AI01470,Ai Research Scientist,146911,USD,Full Time,Israel,S,Israel,0,"R, Git, MLOps, Python, GCP",Associate,13,Technology,2024-02-04,2024-03-23,7.4,Ai Innovations,False,False,48,High
AI10718,Machine Learning Engineer,146642,USD,FT,Ireland,L,Ireland,50,"Scala, Kubernetes, Deep Learning, PyTorch",Associate,13,Healthcare,2024-06-02,2024-08-11,8.2,Ai Innovations,False,False,70,High
AI00677,Research Scientist,146154,EUR,Contract,Germany,M,Germany,100,"Tableau, Kubernetes, Spark, Git",PhD,7,Technology,2025-03-03,2025-04-21,8.1,Ai Innovations,False,False,49,High
AI12118,Computer Vision Engineer,146067,USD,Contract,Ireland,S,Ireland,100,"GCP, Linux, Computer Vision, SQL",Master,19,Energy,2024-03-26,2024-05-25,5.6,Ai Innovations,False,False,60,High
AI06949,Autonomous Systems Engineer,145735,USD,Full Time,United States,L,United States,0,"Data Visualization, Docker, Python, MLOps, Linux",Master,2,Education,2024-03-24,2024-05-26,6.7,Ai Innovations,False,False,63,High
AI13065,Data Scientist,145616,USD,Full Time,United States,L,United States,0,"Python, Spark, MLOps, AWS",PhD,2,Retail,2024-09-02,2024-11-08,9.7,Ai Innovations,True,False,67,High
AI07551,Ai Architect,145109,USD,Part Time,Denmark,L,Denmark,0,"Spark, Computer Vision, Java, MLOps",Master,4,Retail,2024-06-13,2024-07-06,7.2,Ai Innovations,False,False,23,High
AI06643,Ai Specialist,144552,USD,Full Time,Israel,M,Denmark,0,"Git, Tableau, TensorFlow, SQL, MLOps",Bachelor,19,Consulting,2024-08-09,2024-09-04,7.0,Ai Innovations,False,False,26,High
AI12720,Ai Consultant,144404,EUR,FT,Netherlands,M,United Kingdom,50,"Scala, Azure, GCP",Associate,14,Government,2024-02-03,2024-03-28,6.4,Ai Innovations,False,False,54,High
AI00445,Data Engineer,143835,USD,Full Time,Singapore,S,Australia,50,"Python, TensorFlow, Computer Vision, Hadoop, Kubernetes",Associate,5,Education,2024-11-27,2025-01-12,6.0,Ai Innovations,True,False,46,High
AI12671,Research Scientist,143469,USD,FT,Denmark,S,Denmark,100,"NLP, Hadoop, MLOps, PyTorch, Computer Vision",Bachelor,9,Retail,2024-09-01,2024-09-23,8.9,Ai Innovations,False,False,22,High
AI05273,Research Scientist,143454,USD,Part Time,Israel,S,Austria,50,"Deep Learning, SQL, Mathematics",Associate,10,Media,2024-05-30,2024-08-01,6.7,Ai Innovations,False,False,63,High
AI09872,Ai Specialist,143043,USD,Full Time,Australia,M,Australia,0,"Azure, Java, NLP, Git, PyTorch",Associate,8,Technology,2024-10-08,2024-11-28,7.9,Ai Innovations,False,False,51,High
AI13592,Data Engineer,142901,GBP,Contract,United Kingdom,S,United Kingdom,100,"Git, Tableau, Azure, Scala, AWS",Associate,14,Finance,2024-09-23,2024-11-15,5.8,Ai Innovations,False,False,53,High
AI07920,Ai Consultant,142604,USD,Full Time,Israel,M,Israel,0,"Hadoop, Kubernetes, Tableau, Python",Master,13,Media,2024-01-16,2024-03-04,5.6,Ai Innovations,False,False,48,High
AI14596,Ai Architect,141792,USD,Part Time,South Korea,M,South Korea,0,"R, Scala, Tableau, NLP, Java",Associate,17,Education,2024-08-01,2024-08-30,7.2,Ai Innovations,False,False,29,High
AI13801,Robotics Engineer,141726,USD,Contract,Australia,M,Australia,0,"MLOps, Git, PyTorch, Kubernetes, TensorFlow",Master,11,Manufacturing,2024-05-19,2024-07-19,7.7,Ai Innovations,False,False,61,High
AI10526,Research Scientist,139972,EUR,FT,Netherlands,L,Netherlands,100,"PyTorch, SQL, Spark, Scala, Hadoop",Master,5,Finance,2024-06-08,2024-07-29,9.5,Ai Innovations,False,False,51,High
AI13445,Data Engineer,139720,USD,Contract,Singapore,L,Australia,100,"TensorFlow, AWS, Java, Hadoop, Deep Learning",Master,9,Technology,2025-01-21,2025-03-25,8.1,Ai Innovations,False,False,63,High
